run_id,stage,condition_id,image_path,hud_path,baseline_path,prompt_id,prompt_sha1,prompt_has_face,prompt_tag,prompt_text,seed,sampler,steps,cfg,width,height,model_hash,operation,block,sub_tensor,dial,param_name,param_value,param_sign,D_target,D_measured,depth_reach,recipe_bytes,suite_git_sha,node_version,gen_seconds,timestamp
stage2_family_20260913_190334,stage2,5f46c6109afe,renders/F1_chaos_5_D01_seed42_00001_.png,hud/F1_chaos_5_D01_seed42_00001_.png,renders/F1_baseline_seed42_00001_.png,F1,7e8536f9bb,True,halforc_red,"Western comics style, bold ink outlines, hatched shadows, hard red-tinted rim light glowing along the edges of her face, ferocious screaming rage, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female half-orc, head thrown back with a wild tangle of black hair across her face, thick furrowed eyebrows pressed low in fury, wide crimson eyes wide with screaming rage, mouth stretched open in a full-throated roar baring a single sharp lower tusk, a thick iron ring pierced through the nose bridge, ferociously screaming expression. white background, simple background.",42,euler_ancestral,9,1.0,1024,1280,bf16,random,Block_5,All,None,chaos_strength,0.408,seed42@0.1,0.1,0.099513,Default,165,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,5f46c6109afe,renders/F1_chaos_5_D01_seed1337_00001_.png,hud/F1_chaos_5_D01_seed1337_00001_.png,renders/F1_baseline_seed1337_00001_.png,F1,7e8536f9bb,True,halforc_red,"Western comics style, bold ink outlines, hatched shadows, hard red-tinted rim light glowing along the edges of her face, ferocious screaming rage, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female half-orc, head thrown back with a wild tangle of black hair across her face, thick furrowed eyebrows pressed low in fury, wide crimson eyes wide with screaming rage, mouth stretched open in a full-throated roar baring a single sharp lower tusk, a thick iron ring pierced through the nose bridge, ferociously screaming expression. white background, simple background.",1337,euler_ancestral,9,1.0,1024,1280,bf16,random,Block_5,All,None,chaos_strength,0.408,seed42@0.1,0.1,0.099513,Default,165,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,5f46c6109afe,renders/F1_chaos_5_D01_seed777_00001_.png,hud/F1_chaos_5_D01_seed777_00001_.png,renders/F1_baseline_seed777_00001_.png,F1,7e8536f9bb,True,halforc_red,"Western comics style, bold ink outlines, hatched shadows, hard red-tinted rim light glowing along the edges of her face, ferocious screaming rage, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female half-orc, head thrown back with a wild tangle of black hair across her face, thick furrowed eyebrows pressed low in fury, wide crimson eyes wide with screaming rage, mouth stretched open in a full-throated roar baring a single sharp lower tusk, a thick iron ring pierced through the nose bridge, ferociously screaming expression. white background, simple background.",777,euler_ancestral,9,1.0,1024,1280,bf16,random,Block_5,All,None,chaos_strength,0.408,seed42@0.1,0.1,0.099513,Default,165,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,5f46c6109afe,renders/F1_chaos_5_D01_seed9999_00001_.png,hud/F1_chaos_5_D01_seed9999_00001_.png,renders/F1_baseline_seed9999_00001_.png,F1,7e8536f9bb,True,halforc_red,"Western comics style, bold ink outlines, hatched shadows, hard red-tinted rim light glowing along the edges of her face, ferocious screaming rage, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female half-orc, head thrown back with a wild tangle of black hair across her face, thick furrowed eyebrows pressed low in fury, wide crimson eyes wide with screaming rage, mouth stretched open in a full-throated roar baring a single sharp lower tusk, a thick iron ring pierced through the nose bridge, ferociously screaming expression. white background, simple background.",9999,euler_ancestral,9,1.0,1024,1280,bf16,random,Block_5,All,None,chaos_strength,0.408,seed42@0.1,0.1,0.099513,Default,165,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,5520f0690b9e,renders/F2_baseline_seed4242145_00001_.png,hud/F2_baseline_seed4242145_00001_.png,renders/F2_baseline_seed4242145_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",4242145,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,119106e7103d,renders/F2_baseline_seed42_00001_.png,hud/F2_baseline_seed42_00001_.png,renders/F2_baseline_seed42_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",42,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,f417d43b2890,renders/F2_baseline_seed1337_00001_.png,hud/F2_baseline_seed1337_00001_.png,renders/F2_baseline_seed1337_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",1337,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,9f7ebe3832f1,renders/F2_baseline_seed777_00001_.png,hud/F2_baseline_seed777_00001_.png,renders/F2_baseline_seed777_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",777,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,b25d657f97cd,renders/F2_baseline_seed9999_00001_.png,hud/F2_baseline_seed9999_00001_.png,renders/F2_baseline_seed9999_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",9999,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,4b6ea7de8f87,renders/F2_baseline_seed101_00001_.png,hud/F2_baseline_seed101_00001_.png,renders/F2_baseline_seed101_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",101,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,3e40bda2213e,renders/F2_baseline_seed102_00001_.png,hud/F2_baseline_seed102_00001_.png,renders/F2_baseline_seed102_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",102,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,cf679b2a4276,renders/F2_baseline_seed103_00001_.png,hud/F2_baseline_seed103_00001_.png,renders/F2_baseline_seed103_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",103,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,e33978cb214b,renders/F2_baseline_seed104_00001_.png,hud/F2_baseline_seed104_00001_.png,renders/F2_baseline_seed104_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",104,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,470d7676cdcf,renders/F2_baseline_seed105_00001_.png,hud/F2_baseline_seed105_00001_.png,renders/F2_baseline_seed105_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",105,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,27e113b7b59f,renders/F2_baseline_seed106_00001_.png,hud/F2_baseline_seed106_00001_.png,renders/F2_baseline_seed106_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",106,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,be4de4c01cbf,renders/F2_baseline_seed107_00001_.png,hud/F2_baseline_seed107_00001_.png,renders/F2_baseline_seed107_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",107,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,85cecd42812a,renders/F2_baseline_seed108_00001_.png,hud/F2_baseline_seed108_00001_.png,renders/F2_baseline_seed108_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",108,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,521595300b36,renders/F2_baseline_seed109_00001_.png,hud/F2_baseline_seed109_00001_.png,renders/F2_baseline_seed109_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",109,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,aed79404f631,renders/F2_baseline_seed110_00001_.png,hud/F2_baseline_seed110_00001_.png,renders/F2_baseline_seed110_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",110,euler_ancestral,9,1.0,1024,1280,bf16,baseline,None,None,None,none,0.0,none,0.0,0.0,Default,0,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,6ae703d67825,renders/F2_rot_3_x_+_D005_seed4242145_00001_.png,hud/F2_rot_3_x_+_D005_seed4242145_00001_.png,renders/F2_baseline_seed4242145_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",4242145,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,11.33,+@0.05,0.05,0.050155,Default,195,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,6ae703d67825,renders/F2_rot_3_x_+_D005_seed42_00001_.png,hud/F2_rot_3_x_+_D005_seed42_00001_.png,renders/F2_baseline_seed42_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",42,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,11.33,+@0.05,0.05,0.050155,Default,195,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,6ae703d67825,renders/F2_rot_3_x_+_D005_seed1337_00001_.png,hud/F2_rot_3_x_+_D005_seed1337_00001_.png,renders/F2_baseline_seed1337_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",1337,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,11.33,+@0.05,0.05,0.050155,Default,195,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,6ae703d67825,renders/F2_rot_3_x_+_D005_seed777_00001_.png,hud/F2_rot_3_x_+_D005_seed777_00001_.png,renders/F2_baseline_seed777_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",777,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,11.33,+@0.05,0.05,0.050155,Default,195,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,6ae703d67825,renders/F2_rot_3_x_+_D005_seed9999_00001_.png,hud/F2_rot_3_x_+_D005_seed9999_00001_.png,renders/F2_baseline_seed9999_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",9999,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,11.33,+@0.05,0.05,0.050155,Default,195,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,8ebf459f56be,renders/F2_rot_3_x_-_D005_seed4242145_00001_.png,hud/F2_rot_3_x_-_D005_seed4242145_00001_.png,renders/F2_baseline_seed4242145_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",4242145,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,-11.33,-@0.05,0.05,0.050155,Default,196,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,8ebf459f56be,renders/F2_rot_3_x_-_D005_seed42_00001_.png,hud/F2_rot_3_x_-_D005_seed42_00001_.png,renders/F2_baseline_seed42_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",42,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,-11.33,-@0.05,0.05,0.050155,Default,196,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,8ebf459f56be,renders/F2_rot_3_x_-_D005_seed1337_00001_.png,hud/F2_rot_3_x_-_D005_seed1337_00001_.png,renders/F2_baseline_seed1337_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",1337,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,-11.33,-@0.05,0.05,0.050155,Default,196,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,8ebf459f56be,renders/F2_rot_3_x_-_D005_seed777_00001_.png,hud/F2_rot_3_x_-_D005_seed777_00001_.png,renders/F2_baseline_seed777_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",777,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,-11.33,-@0.05,0.05,0.050155,Default,196,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
stage2_family_20260913_190334,stage2,8ebf459f56be,renders/F2_rot_3_x_-_D005_seed9999_00001_.png,hud/F2_rot_3_x_-_D005_seed9999_00001_.png,renders/F2_baseline_seed9999_00001_.png,F2,ecdd49e618,True,darkelf_teal,"Western comics style, bold ink outlines, hatched shadows, hard teal-tinted rim light glowing along the edges of her face, cold simmering fury, seen from a steep low angle, extreme close-up on the head only, tight framing, dutch angle, sharp perspective. female dark elf, head turned sharply with a piercing glare, sleek white hair pulled back tight, sharply angled eyebrows pressed low, long slender nose with a fine slit piercing, narrow cyan eyes glowing faintly at the edges, thin lips pressed into a tight furious line, an intricate tribal pattern tattooed down one temple, small onyx studs lining the upper ear. white background, simple background, teal overall hue, monochromatic teal.",9999,euler_ancestral,9,1.0,1024,1280,bf16,rotate,Block_3,All,structural_rot_x,rotation_angle_deg,-11.33,-@0.05,0.05,0.050155,Default,196,5e025e7f5af4456e,5e025e7f5af4456e,0.0,2026-09-13 19:03:34
