run_idx,prompt_id,prompt_text,seed,condition,node_type,angle,d_target,prefix,expected_file
285,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S07_comic_s42_scramble_D,S07_comic_s42_scramble_D_00001_.png
286,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S07_comic_s1337_Block_3_pos,S07_comic_s1337_Block_3_pos_00001_.png
287,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S07_comic_s1337_Block_3_neg,S07_comic_s1337_Block_3_neg_00001_.png
288,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S07_comic_s1337_scramble_C,S07_comic_s1337_scramble_C_00001_.png
289,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S07_comic_s1337_scramble_D,S07_comic_s1337_scramble_D_00001_.png
290,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S07_comic_s4242145_Block_3_pos,S07_comic_s4242145_Block_3_pos_00001_.png
291,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S07_comic_s4242145_Block_3_neg,S07_comic_s4242145_Block_3_neg_00001_.png
292,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S07_comic_s4242145_scramble_C,S07_comic_s4242145_scramble_C_00001_.png
293,S07_comic,"Style: classic western comic book art, dynamic ink inking, halftones, benday dots, cel shading. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S07_comic_s4242145_scramble_D,S07_comic_s4242145_scramble_D_00001_.png
294,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s42_Block_3_pos,S08_papercraft_s42_Block_3_pos_00001_.png
295,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s42_Block_3_neg,S08_papercraft_s42_Block_3_neg_00001_.png
296,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s42_scramble_C,S08_papercraft_s42_scramble_C_00001_.png
297,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s42_scramble_D,S08_papercraft_s42_scramble_D_00001_.png
298,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s1337_Block_3_pos,S08_papercraft_s1337_Block_3_pos_00001_.png
299,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s1337_Block_3_neg,S08_papercraft_s1337_Block_3_neg_00001_.png
300,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s1337_scramble_C,S08_papercraft_s1337_scramble_C_00001_.png
301,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s1337_scramble_D,S08_papercraft_s1337_scramble_D_00001_.png
302,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s4242145_Block_3_pos,S08_papercraft_s4242145_Block_3_pos_00001_.png
303,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s4242145_Block_3_neg,S08_papercraft_s4242145_Block_3_neg_00001_.png
304,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s4242145_scramble_C,S08_papercraft_s4242145_scramble_C_00001_.png
305,S08_papercraft,"Style: layered cut paper craft, 3D paper collage, visible paper edges, cast shadows, tactile depth. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S08_papercraft_s4242145_scramble_D,S08_papercraft_s4242145_scramble_D_00001_.png
306,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s42_Block_3_pos,S09_fresco_s42_Block_3_pos_00001_.png
307,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S09_fresco_s42_Block_3_neg,S09_fresco_s42_Block_3_neg_00001_.png
308,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s42_scramble_C,S09_fresco_s42_scramble_C_00001_.png
309,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s42_scramble_D,S09_fresco_s42_scramble_D_00001_.png
310,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s1337_Block_3_pos,S09_fresco_s1337_Block_3_pos_00001_.png
311,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S09_fresco_s1337_Block_3_neg,S09_fresco_s1337_Block_3_neg_00001_.png
312,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s1337_scramble_C,S09_fresco_s1337_scramble_C_00001_.png
313,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s1337_scramble_D,S09_fresco_s1337_scramble_D_00001_.png
314,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s4242145_Block_3_pos,S09_fresco_s4242145_Block_3_pos_00001_.png
315,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S09_fresco_s4242145_Block_3_neg,S09_fresco_s4242145_Block_3_neg_00001_.png
316,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s4242145_scramble_C,S09_fresco_s4242145_scramble_C_00001_.png
317,S09_fresco,"Style: ancient Renaissance fresco mural, weathered plaster texture, distressed pigment, crackled wall surface. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S09_fresco_s4242145_scramble_D,S09_fresco_s4242145_scramble_D_00001_.png
318,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s42_Block_3_pos,S10_synthwave_s42_Block_3_pos_00001_.png
319,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s42_Block_3_neg,S10_synthwave_s42_Block_3_neg_00001_.png
320,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s42_scramble_C,S10_synthwave_s42_scramble_C_00001_.png
321,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s42_scramble_D,S10_synthwave_s42_scramble_D_00001_.png
322,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s1337_Block_3_pos,S10_synthwave_s1337_Block_3_pos_00001_.png
323,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s1337_Block_3_neg,S10_synthwave_s1337_Block_3_neg_00001_.png
324,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s1337_scramble_C,S10_synthwave_s1337_scramble_C_00001_.png
325,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s1337_scramble_D,S10_synthwave_s1337_scramble_D_00001_.png
326,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_pos,rotator,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s4242145_Block_3_pos,S10_synthwave_s4242145_Block_3_pos_00001_.png
327,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,Block_3_neg,rotator,-25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s4242145_Block_3_neg,S10_synthwave_s4242145_Block_3_neg_00001_.png
328,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_C,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s4242145_scramble_C,S10_synthwave_s4242145_scramble_C_00001_.png
329,S10_synthwave,"Style: retro 80s synthwave vector art, wireframe grid, duotone gradient, airbrush aesthetic, retrowave styling. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,scramble_D,scramble,25.24,0.045,rotations_block1_vs_block6/S10_synthwave_s4242145_scramble_D,S10_synthwave_s4242145_scramble_D_00001_.png
